stars,review_count,GoodForKids,Alcohol,BusinessAcceptsCreditCards,WiFi,BikeParking,ByAppointmentOnly,WheelechairAccessible,OutdoorSeating,RestaurantsReservations,DogsAllowed,Caters
4.0,117,TRUE,(Missing),TRUE,'no',TRUE,FALSE,(Missing),(Missing),(Missing),(Missing),FALSE
3.0,142,TRUE,'full_bar',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
4.0,15,(Missing),(Missing),TRUE,(Missing),FALSE,FALSE,(Missing),(Missing),(Missing),(Missing),FALSE
3.5,11,(Missing),(Missing),FALSE,'free',TRUE,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing)
5.0,3,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.0,267,TRUE,'full_bar',TRUE,'free',TRUE,(Missing),(Missing),TRUE,TRUE,(Missing),TRUE
4.0,5,TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
2.5,26,TRUE,'full_bar',TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,(Missing),(Missing),(Missing)
3.5,389,TRUE,'beer_and_wine',TRUE,'free',TRUE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
1.0,8,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.5,153,TRUE,'none',TRUE,'free',TRUE,(Missing),(Missing),TRUE,FALSE,(Missing),TRUE
4.0,151,TRUE,'beer_and_wine',TRUE,'free',TRUE,(Missing),(Missing),FALSE,TRUE,FALSE,TRUE
4.5,39,TRUE,'none',TRUE,'no',(Missing),FALSE,(Missing),FALSE,FALSE,FALSE,TRUE
2.5,15,FALSE,'full_bar',TRUE,'no',TRUE,(Missing),(Missing),TRUE,FALSE,(Missing),FALSE
3.0,156,FALSE,'full_bar',TRUE,'no',FALSE,(Missing),TRUE,FALSE,TRUE,(Missing),FALSE
3.5,704,TRUE,'full_bar',TRUE,'free',FALSE,(Missing),TRUE,TRUE,TRUE,FALSE,FALSE
4.5,138,TRUE,(Missing),TRUE,(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),FALSE
3.0,30,(Missing),(Missing),TRUE,'free',TRUE,(Missing),(Missing),TRUE,(Missing),TRUE,FALSE
3.5,138,TRUE,'none',TRUE,'no',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
5.0,6,(Missing),(Missing),TRUE,(Missing),(Missing),FALSE,(Missing),(Missing),(Missing),(Missing),(Missing)
4.5,2723,FALSE,'beer_and_wine',TRUE,'free',FALSE,(Missing),(Missing),FALSE,FALSE,FALSE,FALSE
2.5,7,(Missing),(Missing),TRUE,(Missing),FALSE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3.0,91,TRUE,'beer_and_wine',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
2.0,4,TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),FALSE,(Missing),(Missing)
4.0,5,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3.0,58,TRUE,'beer_and_wine',TRUE,'no',TRUE,(Missing),TRUE,FALSE,FALSE,FALSE,FALSE
4.0,276,TRUE,'none',TRUE,'free',TRUE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE
5.0,31,(Missing),(Missing),TRUE,'free',(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing)
3.5,8,(Missing),(Missing),TRUE,(Missing),TRUE,FALSE,TRUE,(Missing),(Missing),(Missing),FALSE
3.5,998,FALSE,'full_bar',TRUE,'paid',(Missing),(Missing),(Missing),FALSE,(Missing),FALSE,(Missing)
4.0,1202,FALSE,'full_bar',TRUE,'free',TRUE,(Missing),(Missing),TRUE,TRUE,FALSE,FALSE
4.5,431,TRUE,'beer_and_wine',TRUE,'free',FALSE,(Missing),TRUE,TRUE,TRUE,FALSE,TRUE
3.5,125,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
4.0,3,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),FALSE,(Missing),(Missing)
4.0,503,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),TRUE,FALSE,FALSE,FALSE
4.5,6,(Missing),(Missing),TRUE,'free',TRUE,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing)
4.0,5,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
2.5,154,FALSE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
3.5,107,TRUE,(Missing),TRUE,(Missing),TRUE,TRUE,TRUE,(Missing),(Missing),(Missing),(Missing)
4.0,82,FALSE,'full_bar',TRUE,'free',TRUE,(Missing),(Missing),TRUE,FALSE,(Missing),TRUE
3.5,36,TRUE,'full_bar',TRUE,'no',(Missing),(Missing),(Missing),FALSE,TRUE,(Missing),FALSE
4.0,18,TRUE,'beer_and_wine',TRUE,'no',(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
3.5,119,(Missing),'full_bar',TRUE,'free',(Missing),(Missing),TRUE,FALSE,TRUE,FALSE,TRUE
2.5,58,TRUE,'none',TRUE,'free',TRUE,(Missing),TRUE,TRUE,FALSE,TRUE,TRUE
4.0,277,TRUE,'full_bar',TRUE,'free',FALSE,(Missing),(Missing),TRUE,(Missing),(Missing),FALSE
4.5,85,TRUE,'none',TRUE,'no',FALSE,(Missing),(Missing),FALSE,(Missing),(Missing),TRUE
3.0,3,TRUE,(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),FALSE,(Missing),TRUE
3.0,96,TRUE,'none',TRUE,'no',TRUE,FALSE,(Missing),FALSE,FALSE,(Missing),TRUE
3.0,13,(Missing),(Missing),TRUE,(Missing),TRUE,FALSE,(Missing),(Missing),(Missing),(Missing),FALSE
3.0,775,TRUE,'beer_and_wine',TRUE,'no',FALSE,(Missing),TRUE,FALSE,TRUE,FALSE,FALSE
3.0,4,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),TRUE,(Missing),TRUE
2.5,83,(Missing),(Missing),TRUE,'free',TRUE,(Missing),TRUE,TRUE,(Missing),FALSE,FALSE
3.0,233,TRUE,'none',TRUE,'free',TRUE,(Missing),TRUE,FALSE,FALSE,(Missing),TRUE
3.0,159,(Missing),(Missing),TRUE,'no',(Missing),FALSE,(Missing),(Missing),(Missing),(Missing),(Missing)
3.0,216,FALSE,'full_bar',TRUE,'no',FALSE,(Missing),(Missing),FALSE,TRUE,(Missing),FALSE
4.0,34,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),FALSE
4.5,21,(Missing),'none',TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),FALSE,(Missing),(Missing)
3.5,738,TRUE,'full_bar',TRUE,'free',TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
3.5,610,TRUE,'full_bar',TRUE,'free',TRUE,FALSE,(Missing),FALSE,FALSE,FALSE,FALSE
2.5,180,TRUE,'full_bar',TRUE,'free',TRUE,FALSE,(Missing),FALSE,FALSE,FALSE,FALSE
2.5,9,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),FALSE,(Missing),(Missing)
2.0,81,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
4.0,166,TRUE,'beer_and_wine',TRUE,'no',TRUE,(Missing),TRUE,TRUE,FALSE,FALSE,FALSE
2.0,4,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),FALSE,(Missing),(Missing),(Missing)
4.0,13,TRUE,'none',TRUE,(Missing),(Missing),(Missing),(Missing),TRUE,FALSE,(Missing),(Missing)
2.0,107,TRUE,'none',TRUE,'no',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
3.0,331,TRUE,'full_bar',TRUE,'no',TRUE,(Missing),(Missing),FALSE,TRUE,FALSE,TRUE
4.5,166,TRUE,'none',TRUE,'free',TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,FALSE
4.0,3873,FALSE,'full_bar',TRUE,'free',(Missing),FALSE,(Missing),TRUE,TRUE,(Missing),(Missing)
3.5,116,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),TRUE,FALSE,(Missing),FALSE
3.5,277,TRUE,'none',TRUE,'no',TRUE,(Missing),TRUE,FALSE,TRUE,FALSE,TRUE
2.0,4,TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,(Missing),(Missing),(Missing)
2.0,5,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3.0,4,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.0,1217,TRUE,'full_bar',TRUE,'no',TRUE,(Missing),(Missing),TRUE,TRUE,FALSE,TRUE
4.0,107,TRUE,'none',TRUE,(Missing),TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
2.0,7,TRUE,'none',TRUE,(Missing),(Missing),(Missing),(Missing),TRUE,FALSE,(Missing),(Missing)
3.0,34,TRUE,'none',TRUE,'no',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
3.5,492,FALSE,'full_bar',TRUE,'free',FALSE,(Missing),TRUE,FALSE,TRUE,FALSE,FALSE
4.0,20,TRUE,'beer_and_wine',TRUE,'free',FALSE,(Missing),TRUE,FALSE,TRUE,(Missing),FALSE
4.0,5,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
2.5,1308,TRUE,'beer_and_wine',TRUE,'free',FALSE,(Missing),TRUE,FALSE,FALSE,FALSE,FALSE
3.5,135,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
2.5,645,TRUE,'beer_and_wine',TRUE,'free',FALSE,(Missing),(Missing),FALSE,FALSE,FALSE,FALSE
3.5,257,TRUE,'full_bar',TRUE,'free',TRUE,(Missing),TRUE,TRUE,TRUE,(Missing),TRUE
4.0,13,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),TRUE,FALSE,(Missing),TRUE
2.5,28,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
4.5,866,TRUE,'none',TRUE,'no',TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE
4.5,185,FALSE,'beer_and_wine',TRUE,'free',TRUE,FALSE,TRUE,TRUE,TRUE,TRUE,TRUE
4.0,14,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
2.5,60,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),TRUE,FALSE,(Missing),FALSE
4.0,99,TRUE,'none',TRUE,'free',TRUE,(Missing),TRUE,FALSE,TRUE,FALSE,TRUE
4.0,481,TRUE,'beer_and_wine',TRUE,'free',TRUE,(Missing),(Missing),FALSE,FALSE,FALSE,TRUE
4.0,54,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3.0,4,TRUE,'none',TRUE,(Missing),(Missing),(Missing),(Missing),TRUE,(Missing),(Missing),(Missing)
3.0,68,FALSE,'full_bar',TRUE,'no',(Missing),(Missing),(Missing),FALSE,TRUE,(Missing),FALSE
3.0,10,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
1.0,3,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3.0,23,(Missing),(Missing),TRUE,(Missing),FALSE,FALSE,(Missing),(Missing),(Missing),(Missing),(Missing)
3.5,15,FALSE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
2.0,71,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
3.0,48,TRUE,'full_bar',TRUE,'no',FALSE,(Missing),(Missing),FALSE,TRUE,(Missing),FALSE
2.0,21,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
3.0,31,TRUE,'full_bar',TRUE,'paid',FALSE,(Missing),(Missing),TRUE,TRUE,(Missing),(Missing)
3.0,18,(Missing),(Missing),FALSE,(Missing),FALSE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.5,158,TRUE,'beer_and_wine',TRUE,'no',(Missing),(Missing),TRUE,FALSE,TRUE,FALSE,(Missing)
4.0,3,TRUE,(Missing),TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
3.5,8,TRUE,'none',TRUE,(Missing),TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
3.5,97,FALSE,'full_bar',TRUE,'no',TRUE,(Missing),TRUE,FALSE,FALSE,(Missing),(Missing)
3.5,54,TRUE,'beer_and_wine',FALSE,'free',(Missing),(Missing),(Missing),TRUE,FALSE,(Missing),TRUE
3.5,26,(Missing),'none',TRUE,'no',(Missing),(Missing),(Missing),TRUE,FALSE,FALSE,(Missing)
3.5,22,TRUE,'none',TRUE,'no',(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
3.0,19,TRUE,'none',TRUE,(Missing),TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
4.5,178,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
3.0,95,(Missing),(Missing),TRUE,'free',TRUE,(Missing),(Missing),TRUE,(Missing),(Missing),FALSE
4.0,3463,TRUE,'full_bar',TRUE,'no',TRUE,(Missing),(Missing),TRUE,TRUE,FALSE,FALSE
3.5,19,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
1.5,7,(Missing),(Missing),(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3.5,20,TRUE,'none',TRUE,'no',(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
4.0,197,FALSE,'full_bar',TRUE,'free',TRUE,(Missing),TRUE,TRUE,FALSE,FALSE,(Missing)
3.0,54,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),TRUE,FALSE,(Missing),FALSE
5.0,289,TRUE,'beer_and_wine',TRUE,'no',TRUE,(Missing),(Missing),FALSE,TRUE,FALSE,FALSE
4.0,333,TRUE,'full_bar',TRUE,'free',TRUE,FALSE,TRUE,TRUE,TRUE,FALSE,TRUE
3.0,3,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.5,423,TRUE,'full_bar',TRUE,'no',FALSE,(Missing),(Missing),FALSE,TRUE,FALSE,FALSE
4.5,31,(Missing),'none',TRUE,'free',(Missing),FALSE,TRUE,FALSE,TRUE,(Missing),(Missing)
4.0,90,(Missing),(Missing),TRUE,'no',(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.0,1064,FALSE,'full_bar',TRUE,'no',FALSE,(Missing),(Missing),FALSE,TRUE,(Missing),FALSE
4.5,3,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3.5,85,TRUE,'none',TRUE,'free',TRUE,(Missing),(Missing),FALSE,(Missing),FALSE,FALSE
4.0,77,TRUE,'beer_and_wine',TRUE,'free',TRUE,(Missing),TRUE,FALSE,TRUE,(Missing),TRUE
4.0,397,TRUE,'full_bar',TRUE,'free',TRUE,(Missing),TRUE,TRUE,TRUE,TRUE,TRUE
2.0,25,TRUE,'none',TRUE,(Missing),TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
4.0,217,TRUE,'beer_and_wine',TRUE,'no',TRUE,(Missing),TRUE,FALSE,TRUE,FALSE,TRUE
4.5,6,TRUE,'none',TRUE,'free',(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
3.0,5,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
2.5,79,TRUE,'none',TRUE,(Missing),FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
3.5,686,TRUE,'full_bar',TRUE,'no',FALSE,(Missing),(Missing),TRUE,TRUE,(Missing),FALSE
2.0,4,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),FALSE,(Missing),(Missing)
4.5,267,TRUE,(Missing),TRUE,(Missing),FALSE,(Missing),TRUE,(Missing),(Missing),(Missing),FALSE
3.0,302,TRUE,'full_bar',TRUE,'no',TRUE,(Missing),(Missing),TRUE,TRUE,FALSE,TRUE
4.0,2472,TRUE,'beer_and_wine',TRUE,'no',FALSE,(Missing),(Missing),FALSE,FALSE,FALSE,FALSE
2.0,42,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),FALSE
4.5,55,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),FALSE
3.5,5,(Missing),(Missing),TRUE,'no',FALSE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3.5,33,TRUE,(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
4.0,40,(Missing),(Missing),TRUE,(Missing),FALSE,(Missing),(Missing),(Missing),(Missing),(Missing),FALSE
3.5,607,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,FALSE,FALSE
3.0,41,FALSE,'full_bar',TRUE,'free',(Missing),(Missing),(Missing),TRUE,FALSE,(Missing),(Missing)
3.5,11,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),FALSE,(Missing)
4.5,82,TRUE,'beer_and_wine',TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,FALSE,FALSE,FALSE
4.0,4,TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
4.0,20,(Missing),(Missing),TRUE,'no',TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
3.0,11,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
5.0,7,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),FALSE
2.5,294,TRUE,'full_bar',TRUE,'free',(Missing),FALSE,(Missing),FALSE,TRUE,FALSE,(Missing)
4.0,11,TRUE,'none',TRUE,'no',FALSE,(Missing),(Missing),TRUE,TRUE,(Missing),(Missing)
4.0,1762,TRUE,'full_bar',TRUE,'free',TRUE,FALSE,(Missing),FALSE,TRUE,(Missing),FALSE
2.0,30,(Missing),(Missing),TRUE,'free',FALSE,(Missing),(Missing),FALSE,(Missing),(Missing),FALSE
3.0,308,TRUE,'full_bar',TRUE,'free',TRUE,(Missing),TRUE,FALSE,TRUE,FALSE,TRUE
3.5,10,TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),TRUE,TRUE,(Missing),(Missing)
4.0,8,(Missing),(Missing),(Missing),'no',(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.0,446,FALSE,'full_bar',TRUE,'free',FALSE,(Missing),(Missing),TRUE,TRUE,(Missing),FALSE
4.0,53,TRUE,(Missing),TRUE,'free',(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
4.5,599,TRUE,'full_bar',TRUE,'free',TRUE,FALSE,TRUE,FALSE,TRUE,FALSE,TRUE
3.0,4,(Missing),'none',TRUE,(Missing),FALSE,(Missing),FALSE,(Missing),(Missing),(Missing),TRUE
2.5,145,TRUE,(Missing),TRUE,'free',TRUE,(Missing),(Missing),TRUE,(Missing),FALSE,FALSE
3.0,5,(Missing),(Missing),TRUE,(Missing),FALSE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing)
4.0,387,TRUE,'none',TRUE,'free',TRUE,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE
3.0,4,TRUE,(Missing),TRUE,'no',(Missing),(Missing),(Missing),(Missing),FALSE,(Missing),(Missing)
4.5,200,TRUE,'beer_and_wine',TRUE,'free',TRUE,(Missing),TRUE,FALSE,TRUE,FALSE,TRUE
4.0,4,FALSE,'beer_and_wine',TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
4.0,523,TRUE,'full_bar',TRUE,'no',TRUE,(Missing),(Missing),FALSE,TRUE,FALSE,TRUE
3.0,38,TRUE,'none',TRUE,'no',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
2.5,75,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),TRUE,FALSE,(Missing),FALSE
4.0,60,TRUE,'none',TRUE,'no',(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
4.0,5,TRUE,'none',FALSE,'no',(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
3.5,18,FALSE,'full_bar',TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,TRUE,(Missing),(Missing)
4.5,346,TRUE,'none',TRUE,'no',FALSE,FALSE,TRUE,TRUE,FALSE,FALSE,TRUE
3.5,76,(Missing),(Missing),TRUE,(Missing),FALSE,(Missing),(Missing),(Missing),(Missing),(Missing),FALSE
4.5,673,TRUE,'none',TRUE,'free',TRUE,FALSE,(Missing),TRUE,FALSE,(Missing),TRUE
4.5,464,FALSE,'beer_and_wine',TRUE,'no',TRUE,(Missing),(Missing),FALSE,TRUE,(Missing),FALSE
2.0,34,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
3.0,4,TRUE,(Missing),TRUE,(Missing),(Missing),FALSE,(Missing),TRUE,FALSE,(Missing),FALSE
4.0,21,(Missing),(Missing),TRUE,(Missing),FALSE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing)
4.0,14,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.5,261,TRUE,'none',TRUE,'free',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
4.0,84,TRUE,'none',TRUE,'no',FALSE,(Missing),(Missing),FALSE,TRUE,(Missing),FALSE
2.0,5,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.5,197,TRUE,'none',TRUE,'free',(Missing),(Missing),(Missing),FALSE,FALSE,FALSE,FALSE
5.0,4,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.0,83,TRUE,'none',TRUE,'free',TRUE,FALSE,TRUE,TRUE,FALSE,(Missing),FALSE
2.5,125,(Missing),'none',TRUE,(Missing),TRUE,FALSE,(Missing),(Missing),(Missing),FALSE,FALSE
4.0,40,TRUE,'none',TRUE,'no',TRUE,(Missing),TRUE,TRUE,FALSE,FALSE,TRUE
3.0,5,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.5,555,TRUE,(Missing),TRUE,(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),TRUE
3.5,169,TRUE,'none',TRUE,'no',FALSE,(Missing),(Missing),FALSE,FALSE,(Missing),TRUE
4.0,85,FALSE,'beer_and_wine',TRUE,(Missing),FALSE,(Missing),(Missing),(Missing),(Missing),FALSE,FALSE
3.0,37,TRUE,'none',TRUE,'paid',TRUE,(Missing),(Missing),TRUE,FALSE,(Missing),TRUE
4.0,131,TRUE,'beer_and_wine',TRUE,'free',TRUE,(Missing),TRUE,TRUE,FALSE,(Missing),TRUE
4.0,89,(Missing),(Missing),TRUE,'free',TRUE,(Missing),TRUE,FALSE,(Missing),TRUE,FALSE
3.5,294,FALSE,'full_bar',TRUE,'no',FALSE,(Missing),(Missing),FALSE,TRUE,FALSE,FALSE
4.0,19,TRUE,'none',TRUE,'free',TRUE,(Missing),(Missing),TRUE,FALSE,(Missing),TRUE
3.5,83,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,FALSE,TRUE
4.5,19,(Missing),(Missing),TRUE,(Missing),TRUE,FALSE,TRUE,(Missing),(Missing),(Missing),(Missing)
4.0,39,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.5,9,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.0,74,FALSE,'full_bar',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
4.5,73,TRUE,'none',TRUE,'no',TRUE,(Missing),TRUE,TRUE,TRUE,TRUE,TRUE
3.0,3,(Missing),(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.5,176,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),TRUE,FALSE,(Missing),TRUE
3.5,7,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.5,5,(Missing),(Missing),FALSE,'no',(Missing),(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
1.5,36,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),FALSE
2.5,51,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
3.0,26,(Missing),(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
5.0,9,(Missing),(Missing),(Missing),(Missing),FALSE,(Missing),(Missing),(Missing),(Missing),(Missing),(Missing)
4.0,139,TRUE,'beer_and_wine',TRUE,'free',FALSE,(Missing),TRUE,TRUE,TRUE,FALSE,FALSE
2.0,43,TRUE,'none',TRUE,'no',TRUE,(Missing),(Missing),FALSE,FALSE,(Missing),FALSE
3.5,225,TRUE,'none',TRUE,'free',TRUE,FALSE,FALSE,TRUE,TRUE,FALSE,TRUE
5.0,184,TRUE,(Missing),TRUE,(Missing),TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),FALSE
4.0,48,TRUE,'none',TRUE,'free',TRUE,FALSE,(Missing),TRUE,(Missing),(Missing),TRUE
2.0,64,(Missing),(Missing),TRUE,'free',FALSE,(Missing),TRUE,FALSE,(Missing),(Missing),FALSE
3.5,385,TRUE,'beer_and_wine',TRUE,'free',TRUE,(Missing),(Missing),TRUE,FALSE,(Missing),TRUE
4.0,3,TRUE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),FALSE,FALSE,(Missing),(Missing)
3.0,3,FALSE,(Missing),TRUE,(Missing),(Missing),(Missing),(Missing),TRUE,(Missing),(Missing),(Missing)
3.0,40,TRUE,'beer_and_wine',TRUE,'no',FALSE,(Missing),TRUE,FALSE,FALSE,(Missing),FALSE
4.0,368,TRUE,'none',FALSE,'no',TRUE,(Missing),TRUE,TRUE,FALSE,TRUE,TRUE
1.5,3,TRUE,'full_bar',TRUE,(Missing),(Missing),(Missing),(Missing),TRUE,(Missing),(Missing),(Missing)
4.5,271,TRUE,'none',TRUE,'no',TRUE,FALSE,(Missing),FALSE,FALSE,FALSE,FALSE
